1.200000000000000000e+02 1.640000000000000000e+02 1.689999999999999947e+00 2.000000000000000000e+00
2.670000000000000000e+02 2.740000000000000000e+02 1.741149045888949809e+00 4.000000000000000000e+00
1.060000000000000000e+02 1.150000000000000000e+02 1.760000000000000009e+00 2.000000000000000000e+00
1.000000000000000000e+02 1.170000000000000000e+02 1.770000000000000018e+00 2.000000000000000000e+00
1.190000000000000000e+02 1.430000000000000000e+02 1.770000000000000018e+00 2.000000000000000000e+00
2.090000000000000000e+02 2.140000000000000000e+02 1.780000000000000027e+00 2.000000000000000000e+00
0.000000000000000000e+00 2.300000000000000000e+01 1.790000000000000036e+00 2.000000000000000000e+00
2.200000000000000000e+01 3.090000000000000000e+02 1.794496215283461149e+00 4.000000000000000000e+00
1.560000000000000000e+02 1.880000000000000000e+02 1.800000000000000044e+00 2.000000000000000000e+00
1.380000000000000000e+02 1.440000000000000000e+02 1.810000000000000053e+00 2.000000000000000000e+00
1.400000000000000000e+02 1.960000000000000000e+02 1.810000000000000053e+00 2.000000000000000000e+00
2.370000000000000000e+02 2.490000000000000000e+02 1.820000000000000062e+00 2.000000000000000000e+00
2.080000000000000000e+02 3.170000000000000000e+02 1.825212316416914726e+00 4.000000000000000000e+00
1.550000000000000000e+02 1.860000000000000000e+02 1.830000000000000071e+00 2.000000000000000000e+00
1.120000000000000000e+02 3.410000000000000000e+02 1.843484020362892384e+00 3.000000000000000000e+00
2.690000000000000000e+02 3.050000000000000000e+02 1.852804181054579891e+00 6.000000000000000000e+00
1.600000000000000000e+02 1.710000000000000000e+02 1.870000000000000107e+00 2.000000000000000000e+00
1.280000000000000000e+02 1.310000000000000000e+02 1.870000000000000107e+00 2.000000000000000000e+00
1.770000000000000000e+02 3.190000000000000000e+02 1.874895552646422381e+00 3.000000000000000000e+00
4.000000000000000000e+01 2.860000000000000000e+02 1.898148220415536214e+00 3.000000000000000000e+00
1.160000000000000000e+02 1.370000000000000000e+02 1.899999999999999911e+00 2.000000000000000000e+00
2.610000000000000000e+02 3.140000000000000000e+02 1.913622219770663158e+00 4.000000000000000000e+00
3.080000000000000000e+02 3.150000000000000000e+02 1.919960937102627385e+00 4.000000000000000000e+00
1.760000000000000000e+02 2.320000000000000000e+02 1.919999999999999929e+00 2.000000000000000000e+00
1.360000000000000000e+02 1.650000000000000000e+02 1.919999999999999929e+00 2.000000000000000000e+00
1.740000000000000000e+02 1.790000000000000000e+02 1.939999999999999947e+00 2.000000000000000000e+00
2.240000000000000000e+02 2.990000000000000000e+02 1.951486612815983124e+00 3.000000000000000000e+00
2.790000000000000000e+02 2.980000000000000000e+02 1.974183375474527491e+00 4.000000000000000000e+00
1.050000000000000000e+02 3.270000000000000000e+02 2.005417662233979659e+00 3.000000000000000000e+00
1.800000000000000000e+02 3.130000000000000000e+02 2.011069367277021680e+00 3.000000000000000000e+00
6.000000000000000000e+01 3.060000000000000000e+02 2.020527983803573235e+00 3.000000000000000000e+00
2.890000000000000000e+02 3.020000000000000000e+02 2.038193644709288321e+00 5.000000000000000000e+00
1.500000000000000000e+01 3.000000000000000000e+01 2.040000000000000036e+00 2.000000000000000000e+00
2.070000000000000000e+02 2.380000000000000000e+02 2.060000000000000053e+00 2.000000000000000000e+00
3.210000000000000000e+02 3.360000000000000000e+02 2.096694223454308670e+00 5.000000000000000000e+00
2.200000000000000000e+02 2.310000000000000000e+02 2.100000000000000089e+00 2.000000000000000000e+00
5.000000000000000000e+00 3.900000000000000000e+01 2.120000000000000107e+00 2.000000000000000000e+00
2.270000000000000000e+02 2.350000000000000000e+02 2.129999999999999893e+00 2.000000000000000000e+00
3.010000000000000000e+02 3.310000000000000000e+02 2.166577946901518725e+00 1.000000000000000000e+01
1.820000000000000000e+02 1.910000000000000000e+02 2.169999999999999929e+00 2.000000000000000000e+00
7.200000000000000000e+01 3.180000000000000000e+02 2.183399490091845863e+00 3.000000000000000000e+00
2.450000000000000000e+02 2.880000000000000000e+02 2.216769421177283039e+00 3.000000000000000000e+00
7.000000000000000000e+00 2.900000000000000000e+01 2.220000000000000195e+00 2.000000000000000000e+00
1.540000000000000000e+02 1.810000000000000000e+02 2.220000000000000195e+00 2.000000000000000000e+00
1.930000000000000000e+02 3.400000000000000000e+02 2.222806034422856847e+00 3.000000000000000000e+00
2.150000000000000000e+02 2.230000000000000000e+02 2.259999999999999787e+00 2.000000000000000000e+00
1.450000000000000000e+02 1.490000000000000000e+02 2.299999999999999822e+00 2.000000000000000000e+00
1.680000000000000000e+02 3.350000000000000000e+02 2.320639279738810679e+00 3.000000000000000000e+00
2.910000000000000000e+02 3.230000000000000000e+02 2.346158562416444937e+00 5.000000000000000000e+00
7.800000000000000000e+01 2.830000000000000000e+02 2.365755693219398825e+00 3.000000000000000000e+00
1.890000000000000000e+02 2.300000000000000000e+02 2.370000000000000107e+00 2.000000000000000000e+00
5.400000000000000000e+01 2.820000000000000000e+02 2.377849168191007667e+00 3.000000000000000000e+00
3.030000000000000000e+02 3.560000000000000000e+02 2.378676102372914603e+00 4.000000000000000000e+00
1.630000000000000000e+02 1.750000000000000000e+02 2.379999999999999893e+00 2.000000000000000000e+00
2.700000000000000000e+01 3.680000000000000000e+02 2.409121554979463120e+00 3.000000000000000000e+00
2.100000000000000000e+02 3.500000000000000000e+02 2.430024005368396800e+00 4.000000000000000000e+00
3.000000000000000000e+02 3.160000000000000000e+02 2.440676135827938520e+00 4.000000000000000000e+00
1.610000000000000000e+02 2.390000000000000000e+02 2.459999999999999964e+00 2.000000000000000000e+00
1.700000000000000000e+02 1.980000000000000000e+02 2.459999999999999964e+00 2.000000000000000000e+00
2.780000000000000000e+02 3.490000000000000000e+02 2.482508811666134019e+00 4.000000000000000000e+00
3.290000000000000000e+02 3.580000000000000000e+02 2.513475681203221956e+00 5.000000000000000000e+00
1.940000000000000000e+02 1.950000000000000000e+02 2.520000000000000018e+00 2.000000000000000000e+00
2.190000000000000000e+02 3.690000000000000000e+02 2.522862131257539442e+00 3.000000000000000000e+00
1.690000000000000000e+02 2.160000000000000000e+02 2.540000000000000036e+00 2.000000000000000000e+00
3.660000000000000000e+02 3.910000000000000000e+02 2.541150439378895065e+00 9.000000000000000000e+00
2.900000000000000000e+02 2.940000000000000000e+02 2.553447580322444121e+00 1.600000000000000000e+01
2.000000000000000000e+02 3.370000000000000000e+02 2.572923110653198897e+00 3.000000000000000000e+00
3.000000000000000000e+00 2.340000000000000000e+02 2.580000000000000071e+00 2.000000000000000000e+00
1.730000000000000000e+02 3.820000000000000000e+02 2.620273522618074669e+00 3.000000000000000000e+00
1.510000000000000000e+02 1.590000000000000000e+02 2.629999999999999893e+00 2.000000000000000000e+00
3.280000000000000000e+02 3.390000000000000000e+02 2.633891291100172616e+00 6.000000000000000000e+00
3.400000000000000000e+01 2.420000000000000000e+02 2.649999999999999911e+00 2.000000000000000000e+00
3.340000000000000000e+02 3.460000000000000000e+02 2.651510261467352247e+00 5.000000000000000000e+00
1.670000000000000000e+02 3.610000000000000000e+02 2.667789347006243261e+00 4.000000000000000000e+00
1.720000000000000000e+02 2.440000000000000000e+02 2.729999999999999982e+00 2.000000000000000000e+00
1.110000000000000000e+02 4.040000000000000000e+02 2.761393368090343525e+00 6.000000000000000000e+00
3.120000000000000000e+02 3.420000000000000000e+02 2.807650263120390566e+00 4.000000000000000000e+00
3.240000000000000000e+02 3.780000000000000000e+02 2.811307524978368555e+00 4.000000000000000000e+00
2.500000000000000000e+01 3.260000000000000000e+02 2.815569806155289179e+00 3.000000000000000000e+00
3.040000000000000000e+02 3.070000000000000000e+02 2.831445029023334392e+00 7.000000000000000000e+00
1.870000000000000000e+02 3.250000000000000000e+02 2.872063717956131246e+00 4.000000000000000000e+00
2.130000000000000000e+02 3.940000000000000000e+02 2.891697886478922008e+00 4.000000000000000000e+00
1.130000000000000000e+02 1.180000000000000000e+02 2.910000000000000142e+00 2.000000000000000000e+00
2.020000000000000000e+02 2.470000000000000000e+02 2.930000000000000160e+00 2.000000000000000000e+00
1.210000000000000000e+02 3.790000000000000000e+02 2.980139817749048348e+00 4.000000000000000000e+00
2.810000000000000000e+02 3.880000000000000000e+02 2.988070726516804942e+00 6.000000000000000000e+00
3.570000000000000000e+02 3.650000000000000000e+02 2.989816047853111503e+00 4.000000000000000000e+00
1.500000000000000000e+02 2.030000000000000000e+02 2.990000000000000213e+00 2.000000000000000000e+00
3.750000000000000000e+02 3.930000000000000000e+02 2.990735695443514253e+00 4.000000000000000000e+00
2.800000000000000000e+02 3.970000000000000000e+02 3.006901321220161627e+00 1.800000000000000000e+01
1.530000000000000000e+02 4.000000000000000000e+02 3.014990326131522291e+00 4.000000000000000000e+00
3.450000000000000000e+02 3.480000000000000000e+02 3.035078252697942514e+00 4.000000000000000000e+00
3.380000000000000000e+02 3.630000000000000000e+02 3.075755424049745113e+00 7.000000000000000000e+00
6.000000000000000000e+00 3.740000000000000000e+02 3.081103698352264164e+00 3.000000000000000000e+00
3.320000000000000000e+02 4.050000000000000000e+02 3.127506994396655138e+00 6.000000000000000000e+00
3.810000000000000000e+02 4.110000000000000000e+02 3.208498981499872116e+00 1.000000000000000000e+01
3.330000000000000000e+02 3.840000000000000000e+02 3.214070627724287643e+00 8.000000000000000000e+00
3.540000000000000000e+02 4.020000000000000000e+02 3.215462123345051548e+00 1.000000000000000000e+01
3.440000000000000000e+02 4.180000000000000000e+02 3.249888459624422410e+00 8.000000000000000000e+00
3.200000000000000000e+02 3.730000000000000000e+02 3.250964984944213931e+00 5.000000000000000000e+00
3.110000000000000000e+02 3.770000000000000000e+02 3.268179921607743843e+00 4.000000000000000000e+00
1.260000000000000000e+02 4.070000000000000000e+02 3.284162573552626085e+00 7.000000000000000000e+00
3.530000000000000000e+02 3.800000000000000000e+02 3.309483175495667506e+00 9.000000000000000000e+00
3.640000000000000000e+02 3.860000000000000000e+02 3.311225352242479492e+00 5.000000000000000000e+00
2.180000000000000000e+02 3.850000000000000000e+02 3.336105513918886878e+00 3.000000000000000000e+00
1.320000000000000000e+02 1.990000000000000000e+02 3.479999999999999982e+00 2.000000000000000000e+00
3.990000000000000000e+02 4.030000000000000000e+02 3.482348345585203120e+00 4.000000000000000000e+00
3.300000000000000000e+02 4.230000000000000000e+02 3.498761005188632645e+00 7.000000000000000000e+00
3.430000000000000000e+02 4.310000000000000000e+02 3.520181001839859825e+00 7.000000000000000000e+00
3.550000000000000000e+02 3.950000000000000000e+02 3.531826722816395758e+00 4.000000000000000000e+00
3.510000000000000000e+02 4.240000000000000000e+02 3.568888048785210376e+00 1.000000000000000000e+01
3.470000000000000000e+02 3.830000000000000000e+02 3.582389022860459349e+00 9.000000000000000000e+00
3.220000000000000000e+02 3.720000000000000000e+02 3.636843640667917210e+00 8.000000000000000000e+00
4.080000000000000000e+02 4.170000000000000000e+02 3.653312652009588657e+00 1.000000000000000000e+01
3.670000000000000000e+02 3.920000000000000000e+02 3.711585721956125017e+00 7.000000000000000000e+00
3.710000000000000000e+02 3.900000000000000000e+02 3.724593937599104176e+00 4.000000000000000000e+00
3.620000000000000000e+02 3.700000000000000000e+02 3.833807975074336571e+00 1.300000000000000000e+01
2.220000000000000000e+02 4.150000000000000000e+02 3.841366944200983458e+00 3.000000000000000000e+00
3.760000000000000000e+02 4.220000000000000000e+02 3.878310260434365997e+00 7.000000000000000000e+00
2.060000000000000000e+02 3.980000000000000000e+02 3.909522562496175802e+00 4.000000000000000000e+00
3.520000000000000000e+02 3.960000000000000000e+02 3.938122405513581725e+00 1.100000000000000000e+01
4.100000000000000000e+02 4.290000000000000000e+02 3.964363627917975474e+00 1.300000000000000000e+01
4.090000000000000000e+02 4.140000000000000000e+02 3.994314709684252840e+00 6.000000000000000000e+00
3.870000000000000000e+02 4.200000000000000000e+02 4.069815720643870982e+00 8.000000000000000000e+00
1.020000000000000000e+02 1.040000000000000000e+02 4.099999999999999645e+00 2.000000000000000000e+00
2.050000000000000000e+02 4.190000000000000000e+02 4.151461590010598890e+00 3.000000000000000000e+00
3.890000000000000000e+02 4.360000000000000000e+02 4.238891364496145897e+00 5.000000000000000000e+00
4.120000000000000000e+02 4.390000000000000000e+02 4.280658782289195052e+00 1.100000000000000000e+01
3.600000000000000000e+02 4.160000000000000000e+02 4.298592792996331013e+00 7.000000000000000000e+00
4.280000000000000000e+02 4.520000000000000000e+02 4.311606373676880821e+00 1.900000000000000000e+01
4.060000000000000000e+02 4.410000000000000000e+02 4.396923166639750136e+00 6.000000000000000000e+00
3.590000000000000000e+02 4.380000000000000000e+02 4.451452010299560946e+00 8.000000000000000000e+00
4.260000000000000000e+02 4.470000000000000000e+02 4.818730123175607005e+00 1.000000000000000000e+01
4.500000000000000000e+02 4.620000000000000000e+02 4.828639112385153531e+00 1.300000000000000000e+01
1.920000000000000000e+02 4.570000000000000000e+02 4.835909083788348717e+00 4.000000000000000000e+00
4.370000000000000000e+02 4.560000000000000000e+02 4.854600910476574605e+00 4.000000000000000000e+00
4.600000000000000000e+02 4.610000000000000000e+02 4.940044993156737618e+00 2.600000000000000000e+01
4.320000000000000000e+02 4.460000000000000000e+02 4.996147476845496094e+00 1.100000000000000000e+01
4.430000000000000000e+02 4.440000000000000000e+02 5.069223087655374549e+00 1.700000000000000000e+01
1.580000000000000000e+02 4.540000000000000000e+02 5.163485810408092291e+00 7.000000000000000000e+00
4.330000000000000000e+02 4.450000000000000000e+02 5.551100625214831830e+00 1.700000000000000000e+01
4.490000000000000000e+02 4.580000000000000000e+02 5.601479715218113498e+00 8.000000000000000000e+00
4.420000000000000000e+02 4.480000000000000000e+02 5.725287274999475429e+00 2.300000000000000000e+01
4.340000000000000000e+02 4.350000000000000000e+02 5.760750419591652793e+00 1.400000000000000000e+01
4.010000000000000000e+02 4.660000000000000000e+02 5.877421486785965321e+00 6.000000000000000000e+00
4.670000000000000000e+02 4.710000000000000000e+02 6.302180049524399585e+00 1.100000000000000000e+01
4.250000000000000000e+02 4.530000000000000000e+02 6.322097768328776901e+00 1.600000000000000000e+01
4.130000000000000000e+02 4.300000000000000000e+02 6.371370208466411000e+00 1.200000000000000000e+01
4.400000000000000000e+02 4.690000000000000000e+02 6.371963832918629222e+00 1.800000000000000000e+01
4.630000000000000000e+02 4.740000000000000000e+02 6.491675673544609282e+00 3.100000000000000000e+01
4.510000000000000000e+02 4.650000000000000000e+02 6.805163763360426721e+00 1.700000000000000000e+01
4.210000000000000000e+02 4.700000000000000000e+02 6.889967440793951070e+00 3.500000000000000000e+01
4.550000000000000000e+02 4.590000000000000000e+02 6.908950352700224506e+00 1.900000000000000000e+01
4.680000000000000000e+02 4.720000000000000000e+02 7.224986121470069911e+00 4.300000000000000000e+01
4.730000000000000000e+02 4.760000000000000000e+02 7.415805915809310811e+00 1.400000000000000000e+01
4.270000000000000000e+02 4.830000000000000000e+02 7.485498636782310200e+00 4.500000000000000000e+01
4.790000000000000000e+02 4.800000000000000000e+02 7.827825652404660772e+00 3.000000000000000000e+01
4.640000000000000000e+02 4.840000000000000000e+02 8.220162194097976993e+00 2.900000000000000000e+01
4.750000000000000000e+02 4.780000000000000000e+02 8.896633813655908440e+00 3.000000000000000000e+01
4.820000000000000000e+02 4.860000000000000000e+02 1.013129412944502050e+01 3.100000000000000000e+01
4.810000000000000000e+02 4.900000000000000000e+02 1.169077561223604711e+01 6.100000000000000000e+01
4.770000000000000000e+02 4.850000000000000000e+02 1.359961741511873434e+01 5.400000000000000000e+01
4.890000000000000000e+02 4.910000000000000000e+02 1.621469397058980277e+01 6.000000000000000000e+01
4.880000000000000000e+02 4.940000000000000000e+02 1.954049444956123338e+01 9.000000000000000000e+01
4.870000000000000000e+02 4.920000000000000000e+02 3.070333200703679211e+01 1.060000000000000000e+02
4.930000000000000000e+02 4.950000000000000000e+02 3.492513094967364395e+01 1.440000000000000000e+02
4.960000000000000000e+02 4.970000000000000000e+02 6.369758565270796424e+01 2.500000000000000000e+02
